throw_id,team_id,fielder_id,fielder_position,thrower_id,thrower_position,receiver_id,receiver_position,exchange_time,throw_pos_x,throw_pos_y,throw_velo_x,throw_velo_y,throw_velo_z,batter_pos_x_at_throw,batter_pos_y_at_throw,batter_velo_at_throw,bounce_pos_x,bounce_pos_y,bounce_velo_x,bounce_velo_y,bounce_velo_z,receiver_pos_x,receiver_pos_y,receiver_dist_from_1b,throw_deflected_by_receiver,start_state,end_state,runs_on_play,batter_result
5299,4,240,5,240,5,705,3,0.666,-45.80538421,112.8186457,66.88016966,-29.11830444,11.20284382,31.88562838,31.23439352,26.35767312,NA,NA,NA,NA,NA,60.20705511,62.95233859,3.50068245,0,____2,____3,0,out
5300,14,246,6,85,4,534,3,0.667,-1.827120189,122.9848223,53.77037883,-48.66658019,6.510572171,37.61703652,39.22031827,26.4486311,NA,NA,NA,NA,NA,60.3646724,64.35778994,3.352760103,0,1___0,____2,0,out
5303,14,246,6,246,6,534,3,0.7,-17.79623946,135.9397793,52.92469434,-44.39825775,10.10460388,29.47232717,29.81483703,25.91415333,NA,NA,NA,NA,NA,60.26563198,63.75083347,3.37581106,0,____2,____3,0,out
5304,1,300,6,300,6,514,3,0.666,-19.77631224,137.8641415,55.96098504,-48.47669404,11.44070603,31.84016674,32.9854678,27.72070506,NA,NA,NA,NA,NA,60.0977271,63.40338292,3.549752104,0,____0,____1,0,out
5305,1,300,6,300,6,514,3,1.3,-41.80824125,119.9784912,64.13635198,-32.21064347,8.194568337,30.68142647,30.92043623,25.24128427,NA,NA,NA,NA,NA,60.28036101,64.37868641,3.439591444,0,____1,____2,0,out
5306,14,246,6,246,6,534,3,1.6,9.305949673,135.0537418,39.82270515,-50.58678726,7.875017517,36.06975479,33.29670424,20.9829116,NA,NA,NA,NA,NA,61.42848232,63.44095711,2.220033801,0,____0,____1,0,out
5307,1,300,6,300,6,514,3,0.667,-44.4541104,142.4298971,66.11190148,-44.54427056,8.726810248,33.58155847,32.32985033,27.04556312,NA,NA,NA,NA,NA,60.05607273,64.03317919,3.605085024,0,__3_2,____3,0,out
5309,14,720,5,720,5,534,3,1.566,-79.28979775,92.55455776,80.32206395,-13.87783158,8.636680325,30.47717812,27.22665776,25.185446,NA,NA,NA,NA,NA,60.12259822,64.24979154,3.569551119,0,____2,____3,0,out
5310,1,314,4,314,4,514,3,0.867,0.117154656,128.641137,45.53316027,-44.69329022,7.745785336,38.47794218,38.17713394,28.96810195,NA,NA,NA,NA,NA,59.08463102,64.58458351,4.65196847,0,____0,____1,0,out
5312,1,300,6,300,6,514,3,2.267,1.125975012,107.046367,59.68136375,-41.163213,6.539228115,33.39466868,33.7484096,22.58208656,NA,NA,NA,NA,NA,61.39508937,63.31742135,2.267527283,0,__3_1,__3_2,0,out
5313,15,426,5,426,5,568,3,0.467,-4.600713493,79.5702844,71.09875993,-16.18966189,6.949501634,48.6770088,47.75372166,28.55968532,NA,NA,NA,NA,NA,59.7565309,63.32097614,3.89613057,0,1___1,12__1,0,first
5314,15,426,5,426,5,568,3,0.967,-41.47093194,108.0434668,78.27303721,-29.04317023,9.421590575,31.58262061,32.10406136,28.13628051,NA,NA,NA,NA,NA,61.0469844,64.14399803,2.641233815,0,123_2,____3,0,out
5316,15,203,1,203,1,568,3,1.433,6.326589772,44.20259996,40.78414566,17.08130244,9.684685965,24.78264877,25.17319259,22.53055803,NA,NA,NA,NA,NA,60.76504039,66.15201309,3.817763739,0,_2__2,____3,0,out
5317,15,426,5,426,5,568,3,1.3,-68.38858054,94.27219592,83.90443805,-13.96134442,6.053117629,29.73713252,30.19788408,24.0861973,NA,NA,NA,NA,NA,59.13307416,64.52553823,4.592791774,0,____1,____2,0,out
5318,9,407,5,407,5,242,3,1.666,-76.53007236,90.18105768,82.06969523,-14.54719998,4.427204775,23.12400809,22.62303418,21.20380315,49.66393577,65.61001279,49.0245862,-11.311139,7.580869081,61.03094174,62.5687493,2.819910454,0,____2,____3,0,out
5322,15,592,6,592,6,568,3,1.233,2.328599786,152.5702556,38.13653502,-53.69069359,12.01558683,38.76447405,35.31039837,27.57687589,NA,NA,NA,NA,NA,58.78797424,63.79876916,4.854245986,0,_23_1,__3_2,1,out
5324,9,601,4,601,4,242,3,1.034,48.25966934,152.6294477,12.43208542,-67.29313999,7.197906233,30.71133581,27.47009557,24.85798626,NA,NA,NA,NA,NA,60.32575474,63.88084217,3.322624192,0,____0,____1,0,out
5326,7,757,6,757,6,820,3,0.4,-7.899357034,104.2191384,56.45431919,-27.32117937,12.72830518,37.68671279,38.93868463,26.84661604,NA,NA,NA,NA,NA,62.6814003,66.63246725,3.142508406,0,____1,____2,0,out
5327,7,673,4,673,4,820,3,1.167,33.06446847,130.3262105,29.30557976,-58.0315151,6.528051565,37.04552163,36.62408339,24.24238114,NA,NA,NA,NA,NA,62.47223123,65.57688147,2.261811985,0,____1,____2,0,out
5329,7,673,4,673,4,820,3,1.6,51.18718763,132.004948,9.944198808,-57.51107002,8.659940147,27.13615661,24.12822262,20.05529288,NA,NA,NA,NA,NA,62.36001187,65.09268412,1.936180691,0,_2__1,__3_2,0,out
5333,7,757,6,757,6,820,3,1.033,-41.6792259,115.4878854,69.59622986,-30.30489904,6.57577514,33.1081141,35.10447167,24.86461797,NA,NA,NA,NA,NA,61.88366558,66.96745443,3.762696954,0,_2__2,____3,0,out
5334,7,710,1,710,1,820,3,2.3,11.77341883,46.27690323,42.50377322,14.26511328,6.478040791,36.58471242,37.06041616,24.9214598,NA,NA,NA,NA,NA,61.44706818,64.44333705,2.335212551,0,_23_1,_23_2,0,out
5335,7,673,4,673,4,820,3,1.633,67.63435426,120.4842091,-6.916031262,-59.00458765,5.658618887,35.60406483,33.56192242,23.66069239,NA,NA,NA,NA,NA,63.31784349,65.21514531,1.608056102,0,____1,____2,0,out
5336,2,121,6,121,6,695,3,0.734,-36.43172789,133.0717478,68.34211067,-45.5439356,6.541951256,31.1676325,31.86977786,25.08157264,NA,NA,NA,NA,NA,59.60162894,64.8412589,4.21298622,0,____1,____2,0,out
5337,2,576,4,576,4,695,3,0.667,26.83157356,136.8544637,30.23887691,-59.69132235,10.1051086,36.31434377,34.33043311,28.63478197,NA,NA,NA,NA,NA,61.29497266,65.46561669,2.97180501,0,____2,____3,0,out
5341,3,332,6,332,6,816,3,1.6,9.615732444,95.40638542,62.6681642,-36.232244,-0.510645043,32.25074124,34.12557304,26.88860827,NA,NA,NA,NA,NA,60.34001023,64.88835126,3.527990171,0,____1,____2,0,out
5343,5,182,6,182,6,766,3,1.434,-35.71510096,124.6881346,76.01265269,-48.39694563,6.561984056,37.46304805,36.7207964,28.23192567,NA,NA,NA,NA,NA,59.56126071,62.52556549,4.227769064,0,____2,____3,0,out
5345,3,425,1,425,1,816,3,0.5,-9.564574428,40.63103351,61.99940935,26.71049455,8.125567206,36.39926941,39.41379836,27.59755362,NA,NA,NA,NA,NA,61.45721209,65.20057382,2.683182635,0,____2,____3,0,out
5350,11,655,6,655,6,729,3,1.233,-30.28974126,153.5439431,42.35740643,-36.62720842,12.79629803,33.59023833,34.00470988,27.65750645,37.73484338,92.34986146,20.67386803,-20.7658247,10.92365898,60.54077129,67.0765384,4.627664422,0,____1,1___1,0,first
5351,6,39,4,39,4,103,3,1.034,1.01008225,124.2814297,44.80909281,-41.05209946,6.635166998,33.94195141,34.1004617,25.59240635,NA,NA,NA,NA,NA,59.23892058,64.94738304,4.590897474,0,1___1,____3,0,out
5353,6,241,5,241,5,103,3,1.734,-53.58913192,75.56043368,77.66939083,-5.453986505,6.04238465,28.71903596,29.78227216,23.23980977,NA,NA,NA,NA,NA,60.23846116,62.56305716,3.567461591,0,1___2,____3,0,out
5355,11,655,6,390,4,729,3,0.634,-2.297416605,122.9773205,47.39645803,-41.11756814,9.103589662,33.21148355,33.06981059,22.74051822,NA,NA,NA,NA,NA,61.75510515,64.51862848,2.079430844,0,1___1,____3,0,out
5357,11,571,1,634,2,729,3,0.8,2.323545897,7.816302363,54.30626945,56.65522519,5.414828359,39.81500986,39.96101638,24.57593324,NA,NA,NA,NA,NA,61.16948215,65.42221289,3.046178763,0,123_1,____3,0,out
5361,13,537,4,537,4,408,3,1.167,0.17487542,133.5023318,46.73374407,-48.0099568,9.925232721,28.67506431,29.0563109,20.6350664,NA,NA,NA,NA,NA,61.57730626,63.54051161,2.064683644,0,____2,____3,0,out
5362,13,370,8,749,6,408,3,2.467,-30.1366419,136.7689512,11.36992873,-31.95070219,13.56876896,57.29085649,70.05526083,4.810556746,NA,NA,NA,NA,NA,-7.226540217,78.38512779,72.38398701,0,12__0,12__0,1,first
5363,13,687,5,687,5,408,3,1.4,-62.90801629,91.71878471,72.30306495,-12.40002418,11.81986547,27.07159818,27.87962385,22.39825082,NA,NA,NA,NA,NA,61.84552956,64.4396748,1.964390215,0,____0,____1,0,out
5365,13,749,6,749,6,408,3,1.133,-27.87682193,136.8443252,60.5608394,-47.44348881,8.361874462,33.14880518,36.76493959,25.84346138,NA,NA,NA,NA,NA,60.38644872,64.55840445,3.380420537,0,____1,____2,0,out
5367,13,749,6,749,6,408,3,1.267,-32.06287632,143.6033594,60.03536849,-47.91310276,10.3877319,29.11618103,29.83861124,26.29589632,NA,NA,NA,NA,NA,59.88166622,64.69314226,3.902828887,0,____0,____1,0,out
5368,8,523,1,523,1,563,3,1.766,12.31656971,59.96617898,35.62727011,3.428068131,8.761002235,20.13583036,20.47148499,18.85695039,NA,NA,NA,NA,NA,63.43328417,65.78362086,2.153915445,0,____1,____2,0,out
5370,8,690,6,143,4,563,3,0.633,-0.210400472,127.2442871,49.74077285,-50.64251727,9.198595474,35.92239537,37.28444036,27.58310067,NA,NA,NA,NA,NA,60.75440484,64.15789634,2.931387213,0,12__0,__3_2,0,out
5374,12,337,6,337,6,536,3,1.167,-36.93331392,129.0981614,66.30480635,-40.42829592,7.089914271,29.37244781,25.91043613,23.24597064,NA,NA,NA,NA,NA,61.01320603,64.03213257,2.655573977,0,____0,____1,0,out
5375,12,736,4,736,4,536,3,1.267,-2.906727181,139.6806062,53.04285788,-58.85222354,6.695349327,40.6407805,39.97114087,24.71567936,NA,NA,NA,NA,NA,59.5218541,64.68460891,4.248286509,0,____1,____2,0,out
5377,12,337,6,337,6,536,3,0.633,-35.3691538,115.3697801,67.91701389,-30.77016805,13.4883489,32.13404681,30.96362962,26.70743551,NA,NA,NA,NA,NA,61.64929852,64.70331194,2.256723771,0,____1,____2,0,out
5378,10,814,6,814,6,46,3,1.467,-1.700515556,103.0252016,63.20841212,-38.1783775,5.478563849,45.7286487,43.22400526,25.77229625,NA,NA,NA,NA,NA,60.42528557,62.59017504,3.381301216,0,1___1,_2__2,0,out
5382,4,135,2,135,2,793,3,0.733,-3.471848709,20.29988472,58.00722413,43.777385,7.335811936,38.56474754,41.14002372,26.00339013,NA,NA,NA,NA,NA,61.0343246,65.51848189,3.212113326,0,____1,____2,0,out
5383,4,580,4,580,4,397,3,1.566,36.53527222,146.7825186,23.36380977,-68.01515568,3.188334843,36.36189938,35.53800264,26.18448659,NA,NA,NA,NA,NA,63.15509002,64.5311949,1.014732966,0,_2__2,____3,0,out
5384,4,580,4,580,4,397,3,1.3,39.65869465,138.887632,21.46559999,-60.52814704,6.34078433,36.27355972,36.65174033,25.52691138,NA,NA,NA,NA,NA,62.80236542,66.3454449,2.832405308,0,____2,____3,0,out
5386,4,379,6,379,6,793,3,0.933,-2.818247075,135.1599872,45.48050154,-47.10345868,10.66967816,34.84715627,34.93073829,26.20266965,NA,NA,NA,NA,NA,61.16088745,64.19314173,2.539776371,0,____0,____1,0,out
5387,14,720,5,720,5,534,3,1.733,-38.06145728,92.78679687,70.79569195,-18.68820687,8.255629598,33.3434026,33.01897771,23.31375725,NA,NA,NA,NA,NA,62.07026442,64.25462914,1.685554708,0,____0,____1,0,out
5388,1,774,1,774,1,514,3,1.067,2.094569395,38.36083646,53.19940641,23.40771719,4.926579216,43.35883009,44.00287862,30.9538847,NA,NA,NA,NA,NA,60.94266347,66.16298051,3.693361536,0,____2,____3,0,out
5389,1,201,4,201,4,514,3,1.5,44.55905688,134.2445544,17.27396947,-60.50840481,10.91064123,37.54887776,34.81989319,21.12461385,NA,NA,NA,NA,NA,61.77368076,64.81199611,2.203674556,0,____1,____2,0,out
5390,14,720,5,720,5,534,3,1.534,-40.17243495,99.49395167,71.89429925,-21.93812577,7.92612272,35.0995205,36.17199777,25.18365236,NA,NA,NA,NA,NA,60.7947794,64.33324752,2.928172723,0,____1,____2,0,out
5394,15,274,1,274,1,568,3,1.9,5.566145293,54.11724225,40.43197492,5.550759015,8.937480156,27.63805886,26.3907968,20.32285607,NA,NA,NA,NA,NA,61.83375694,64.65467607,2.071585111,0,____0,____1,0,out
5395,9,88,2,88,2,242,3,0.533,-0.873065021,10.87256221,46.93005946,45.55101794,5.677032176,29.50250144,26.66266976,18.66361532,NA,NA,NA,NA,NA,60.90238465,66.22202956,3.763149416,0,1___0,____2,0,out
5399,9,116,5,601,4,242,3,0.7,-1.347570685,128.4351452,47.98754134,-50.86828798,5.824320322,31.00880407,31.38232718,22.09763646,NA,NA,NA,NA,NA,58.61710069,62.73468176,5.103381093,0,1___1,____3,0,out
5400,15,592,6,592,6,568,3,1,-0.20759554,112.4277713,60.1780016,-42.37113864,7.595509453,40.29896463,41.91046329,22.62879148,NA,NA,NA,NA,NA,61.48278798,65.02668518,2.56434383,0,____1,____2,0,out
5401,9,781,2,781,2,242,3,1.266,-36.8306844,-11.38887007,38.94518445,37.39731573,18.87640988,-4.350569989,-2.699211834,4.407938438,NA,NA,NA,NA,NA,64.40159297,81.13802248,17.5149949,0,____1,____2,0,out
5402,9,116,5,601,4,242,3,0.533,-0.218659432,127.6523426,48.19749381,-50.46206488,10.63381098,51.51689348,51.58357744,29.93834765,NA,NA,NA,NA,NA,59.48517676,64.21126927,4.193579862,0,1___1,1___2,0,first
5403,9,116,5,116,5,242,3,1.066,-41.3597888,108.639694,59.1417289,-23.62472227,14.18686529,26.59199876,26.0818378,22.55228069,NA,NA,NA,NA,NA,60.72131115,63.48520334,2.922381132,0,____0,____1,0,out
5404,15,313,4,313,4,568,3,1.5,76.41146765,114.9649128,-13.59093282,-50.38415408,8.150351374,39.32177422,39.84216179,26.20582149,NA,NA,NA,NA,NA,61.57497101,65.56205823,2.821088697,0,____0,____1,0,out
5405,15,592,6,313,4,568,3,0.467,0.999420669,127.1858551,50.15509055,-50.21280311,7.966955213,35.71170509,35.66643175,26.00303845,NA,NA,NA,NA,NA,60.00856458,64.52139106,3.73658004,0,1___1,____3,0,out
5410,8,415,4,415,4,143,3,1.534,61.10087049,118.1496612,0.860821819,-59.955159,7.469578303,38.79821683,37.95138923,24.88622393,NA,NA,NA,NA,NA,61.71300004,64.66982482,2.184758354,0,____1,____2,0,out
5411,8,833,6,833,6,563,3,1.467,-49.23571071,128.9032182,72.72103475,-39.66720059,9.773219522,27.76264879,30.67683654,24.85386971,NA,NA,NA,NA,NA,62.21759797,64.92669035,1.917992212,0,____1,____2,0,out
5412,8,97,8,97,8,143,3,1.3,16.41739652,276.4235642,-2.447577493,-89.53215005,11.50520041,43.57236076,35.96975415,22.31598872,NA,NA,NA,NA,NA,7.292220742,77.91042914,58.12645336,0,_2__2,1___2,1,first
5413,8,143,4,143,4,563,3,1.167,47.84614068,136.6202407,14.31104725,-55.43435459,8.261646375,31.07221828,32.79214185,20.79418793,NA,NA,NA,NA,NA,63.67561546,65.13549307,1.496316019,0,____0,____1,0,out
5414,3,332,6,332,6,474,3,1.7,-25.6090248,113.7938718,67.50009259,-36.14448246,7.484552043,33.87307009,35.72965791,22.75086819,NA,NA,NA,NA,NA,61.62478307,64.34979564,2.136326755,0,1___2,____3,0,out
5415,8,833,6,833,6,563,3,1.6,-69.15497309,127.8700559,79.12070954,-31.65313575,8.538481262,24.73451083,24.58055213,26.59344687,NA,NA,NA,NA,NA,62.38131171,66.62228787,3.237233508,0,____2,____3,0,out
5416,8,415,4,833,6,143,3,0.566,5.486805076,124.905688,54.15658724,-60.88254379,6.278131125,39.86800088,39.18288145,27.41216115,NA,NA,NA,NA,NA,59.99170834,64.30665988,3.708388316,0,1___1,____3,0,out
5418,3,476,5,476,5,474,3,0.9,-55.85614848,69.82822889,66.21293224,-2.39886513,11.79606899,21.87816672,25.44676175,21.51365621,NA,NA,NA,NA,NA,59.53051079,65.55812364,4.534908186,1,1___2,12__2,0,first
5421,11,228,4,228,4,729,3,1.166,31.80226037,98.73586159,28.94832743,-33.95708705,5.481822946,42.82687078,43.70928554,19.52706823,NA,NA,NA,NA,NA,61.37697428,65.9871354,3.260428789,0,____0,____1,0,out
5422,11,785,5,785,5,729,3,1.3,-62.96988774,89.80934085,77.33938787,-11.34543864,10.54944597,23.42038348,24.64381618,21.18425695,NA,NA,NA,NA,NA,61.94267839,64.67846717,1.98967372,0,____0,____1,0,out
5423,11,228,4,228,4,729,3,1.267,42.33076923,138.9015043,16.5774736,-63.9527614,8.969694037,32.03988364,29.73381967,20.58500614,NA,NA,NA,NA,NA,61.55835491,64.45615561,2.235703529,0,____1,____2,0,out
5425,4,379,6,379,6,397,3,0.6,-26.84569259,136.2270427,58.87187661,-45.89468841,15.21974784,30.99901156,33.38125449,27.37317318,NA,NA,NA,NA,NA,69.75253995,49.0923227,15.77946405,0,____1,1___1,0,first
5426,4,705,5,580,4,397,3,0.534,1.320158419,125.8405771,53.94038347,-47.96068845,1.908287682,48.23789263,48.79905224,28.10889146,NA,NA,NA,NA,NA,61.66699475,67.2840867,4.144082569,0,1___1,1___2,0,first
5427,1,201,5,201,5,514,3,0.566,-6.918465004,76.70313405,68.77494856,-17.37005627,6.375778236,45.7341102,47.07541204,30.46800877,NA,NA,NA,NA,NA,59.27239457,62.67348952,4.472802549,0,____1,1___1,0,first
5430,1,314,4,314,4,514,3,0.734,41.53258198,125.509374,21.87994523,-62.33285981,6.370376542,35.36052722,36.25789687,27.34848895,NA,NA,NA,NA,NA,61.0643818,63.6904163,2.575729624,0,____0,____1,0,out
5431,1,314,4,300,6,514,3,0.8,5.171330549,124.3187226,48.62991534,-51.56383948,6.698892674,39.91703864,40.46693537,28.64013942,NA,NA,NA,NA,NA,60.20459303,63.61501627,3.435105323,0,1___0,____2,0,out
5434,4,705,5,705,5,397,3,0.9,-73.24573332,66.02392772,75.7155467,1.206819315,10.36315376,29.98527707,31.04617021,28.81305856,NA,NA,NA,NA,NA,58.68807122,64.8575775,5.099135552,0,____1,____2,0,out
5437,4,830,9,830,9,397,3,1.6,131.1464725,152.0970025,-48.08554287,-48.16209172,11.00765968,59.33089012,53.75297095,4.508803329,38.91680304,57.10715259,-26.15599086,-27.55629949,6.610386917,23.37254032,42.95183345,45.27053165,0,1_3_0,1_3_1,0,out
5438,7,673,5,673,5,820,3,2,-47.95732438,97.88520065,74.38349805,-18.23469082,8.146554549,27.77500263,29.92469112,18.80513275,NA,NA,NA,NA,NA,62.44260934,66.054721,2.695472315,0,____1,____2,0,out
5439,7,673,5,673,5,820,3,1.667,-58.42237076,96.27861218,74.04109952,-17.19434834,9.341670244,22.96724275,24.8816596,20.78756318,NA,NA,NA,NA,NA,61.46135847,64.54374133,2.358438879,0,____0,____1,0,out
5440,7,673,5,673,5,820,3,0.766,-9.69136047,50.23069064,69.84452262,19.66392179,3.239705182,41.59842144,43.49742182,29.30806221,NA,NA,NA,NA,NA,60.50806829,65.90948924,3.867674469,0,____2,____3,0,out
5442,7,673,5,673,5,820,3,1.2,-70.17580852,123.8481154,70.04569904,-26.762586,12.30997749,25.05981119,28.19727094,23.43655509,NA,NA,NA,NA,NA,61.15849216,65.84107804,3.316987705,0,____0,____1,0,out
5443,6,241,5,241,5,103,3,0.734,-38.19800558,51.20790985,72.10676452,9.73456781,8.474792358,37.25958915,39.2789372,29.3767125,NA,NA,NA,NA,NA,59.18976384,62.5675978,4.577154616,0,1___2,____3,0,out
5444,9,269,6,269,6,242,3,1.5,-48.76261635,119.7965463,70.08062371,-32.81029709,8.060625742,33.65008448,33.97860458,22.65833187,NA,NA,NA,NA,NA,61.44584407,64.18243513,2.259926787,0,1___2,____3,0,out
5447,9,269,6,269,6,13,3,1.2,-24.82484517,152.926257,60.03013171,-58.08852902,2.151336042,32.78231562,28.28992822,26.34603406,NA,NA,NA,NA,NA,59.50987548,63.89456524,4.137597344,0,____2,____3,0,out
5448,9,269,6,116,4,13,3,0.467,-1.198925428,123.6273061,57.32329637,-42.84926267,3.813655109,43.01359276,42.49685973,26.43553607,61.87727769,73.02360956,32.73893661,-28.50001397,6.369142663,63.35445052,67.14388907,3.515862026,0,1___0,____2,0,out
5450,6,566,6,39,4,103,3,0.4,1.038710532,123.5378692,50.37823967,-49.01295079,7.255389069,35.26231891,39.60607067,28.23125236,NA,NA,NA,NA,NA,59.47556614,63.99712849,4.179363958,0,12__1,____3,0,out
5451,6,566,6,566,6,103,3,0.767,-41.76526664,137.0693882,55.48786793,-38.85838367,7.339470641,29.98432988,26.45296998,26.67180867,48.8584839,68.00511935,29.25254415,-24.30436917,10.02282586,58.63853598,63.14941787,5.025040606,0,12__2,____3,0,out
5452,9,622,5,622,5,13,3,1.1,-55.57280766,109.288969,76.54061814,-27.12238734,7.470238158,31.99042898,32.47301144,28.43959677,NA,NA,NA,NA,NA,59.79012713,62.96695085,3.907811592,0,_2__1,_2__2,0,out
5453,9,601,4,269,6,242,3,0.567,7.47525322,126.3065815,56.86449503,-62.40817015,-2.741684722,44.55710703,43.90730115,28.29666677,55.60748469,71.2916978,35.34936894,-43.89394294,8.223170223,59.41804787,63.37374499,4.229925982,0,1_3_0,____2,1,out
5454,6,566,6,566,6,103,3,0.7,-57.61499565,134.4114857,68.06742982,-35.68549645,9.811483351,22.81288036,24.00691628,23.10621057,NA,NA,NA,NA,NA,59.79199281,63.59499698,3.847876133,0,____0,____1,0,out
5455,6,39,4,39,4,103,3,0.833,47.42013456,123.6349293,12.44608334,-53.14225483,8.845947345,37.51182286,41.91544537,27.79241318,NA,NA,NA,NA,NA,61.05744724,63.98783973,2.605538297,0,_2__2,____3,0,out
5456,6,39,4,39,4,103,3,0.467,19.65151049,124.1246839,33.2053737,-47.99916024,10.2533793,36.52747634,36.65330342,26.1731343,NA,NA,NA,NA,NA,60.42183804,63.74979644,3.219658268,0,____2,____3,0,out
5457,9,191,9,191,9,242,3,1.167,136.5629243,188.0331454,-52.58719069,-63.686965,10.33260339,56.73809714,52.61115071,18.34836041,27.58782734,54.58470228,-15.04601129,-16.8105517,20.93676868,25.44695666,48.52314096,41.07537508,1,12__1,123_1,0,first
5460,12,107,5,736,4,536,3,0.467,-3.242383624,125.9638277,54.84074091,-44.95889177,6.07178447,38.38716401,40.15897383,25.85882284,NA,NA,NA,NA,NA,60.37131066,65.74427055,3.8873355,0,1_3_1,____3,0,out
5463,10,148,9,148,9,46,3,1.133,68.27360494,237.9838932,-22.50121875,-84.78299817,6.290814365,60.86585813,65.47471371,21.37429103,20.41954401,73.54218924,-15.46663961,-45.54826828,9.471707928,21.33504208,67.75026521,42.50381132,0,_23_2,1___2,2,first
5464,10,575,5,575,5,46,3,0.733,-31.40522036,44.95119232,70.83895805,18.31720155,4.010192963,38.19022195,40.32493311,25.22900141,NA,NA,NA,NA,NA,59.07454378,62.22445965,4.779381105,0,12__1,_23_2,0,out
5465,12,337,6,337,6,536,3,0.7,-26.49917774,85.65982897,73.2318309,-13.82565503,7.000110946,42.50972945,44.70412367,27.82500832,NA,NA,NA,NA,NA,59.507582,64.86519639,4.309955818,0,____1,____2,0,out
5466,12,337,6,337,6,536,3,1.3,-75.68191593,110.7096353,59.33580814,-18.82169546,11.20418782,30.20761948,30.00969578,26.59498264,48.35804699,66.10253404,28.02044713,-12.6241897,10.29670908,59.10772496,63.76538346,4.533630296,0,____2,1___2,0,first
5467,12,107,5,107,5,536,3,1.6,-36.51845695,105.6811866,69.99185466,-26.93382993,10.77925642,30.33611777,31.11134378,23.65323924,NA,NA,NA,NA,NA,61.74045898,63.53185787,1.902205654,0,_2__0,_2__1,0,out
5475,13,688,5,688,5,408,3,1.567,-42.33851213,97.28955811,74.38463513,-22.83009249,10.49162686,26.65812507,29.09519326,25.51119297,NA,NA,NA,NA,NA,60.36125295,62.48131804,3.476962461,0,____1,____2,0,out
5476,13,585,9,585,9,408,3,1.433,132.3696768,263.1379773,-32.33940846,-63.54558706,23.15143925,58.12867422,52.84340089,18.8034496,NA,NA,NA,NA,NA,23.87367726,63.86098862,39.76654925,0,__3_1,____2,1,out
5477,13,537,4,537,4,408,3,0.733,33.58189829,128.842328,24.9920776,-53.80912327,9.980010203,32.15737062,29.8758828,23.9807366,NA,NA,NA,NA,NA,61.22070455,63.73527465,2.420796718,0,____0,____1,0,out
5479,14,85,4,85,4,534,3,1.1,10.94562821,19.78458031,-1.65814601,26.8638872,8.008849623,36.83642607,35.61888717,27.49221564,NA,NA,NA,NA,NA,60.82337573,63.94494124,2.832737931,0,____1,____2,0,out
5480,5,182,6,182,6,320,3,1.434,10.0956585,94.61476623,58.65046628,-38.16253172,1.346004142,36.0127846,35.71067464,25.26707521,NA,NA,NA,NA,NA,59.96253564,63.09819735,3.716719805,0,____2,____3,0,out
5481,5,182,6,182,6,320,3,0.7,-41.73336881,117.3621084,73.54818129,-37.68653001,9.332050502,33.88956728,36.36814682,27.14833763,NA,NA,NA,NA,NA,59.84907736,62.9327798,3.855872061,0,____0,____1,0,out
5482,5,678,5,678,5,320,3,1.6,-64.85329819,86.10328556,75.72133468,-8.103410336,8.921901239,22.67141415,23.70766606,23.54617134,NA,NA,NA,NA,NA,59.94507931,65.66699594,4.21424392,0,__3_2,____3,0,out
5484,14,720,5,720,5,534,3,0.7,-74.00054352,67.76080074,66.81402998,-3.255029141,13.18777915,26.64432065,27.17078414,25.57180436,NA,NA,NA,NA,NA,60.06824694,62.8714826,3.653033874,0,____2,____3,0,out
5487,5,320,3,182,6,320,3,0.766,59.73533121,65.98757418,5.835139229,24.9029667,13.82632712,36.85499684,36.73167546,24.03629608,NA,NA,NA,NA,NA,59.99167631,64.59678092,3.771418569,0,1___0,____2,0,out
5488,14,246,6,85,4,534,3,0.434,-0.80380094,126.1141084,51.91432618,-50.43648411,6.036035555,42.56261051,45.22458812,27.88156237,NA,NA,NA,NA,NA,59.35460978,64.57746323,4.386433358,0,123_1,____3,0,out
5489,5,678,5,678,5,320,3,0.6,-55.04192147,94.68075076,64.54065103,-18.81415283,15.10543022,48.19649626,45.93823325,27.56232117,NA,NA,NA,NA,NA,54.22863155,59.94699038,10.10949865,0,____1,1___1,0,first
5490,5,112,4,112,4,320,3,1.3,-7.76894926,155.8388225,45.65311932,-55.52178156,11.97373358,29.95801377,30.14444922,25.41276892,NA,NA,NA,NA,NA,61.40877714,64.84321683,2.534814648,0,____0,____1,0,out
5491,14,720,5,720,5,534,3,1.767,-52.93837814,87.30697674,75.12278627,-14.80020893,6.493124559,34.79186804,36.85879461,26.9511735,NA,NA,NA,NA,NA,61.44595582,63.65189667,2.193688889,0,____2,____3,0,out
5492,5,114,1,114,1,320,3,0.667,26.36524414,34.87452355,59.09128748,43.64422727,7.907835153,49.65324338,50.40578695,31.28179693,NA,NA,NA,NA,NA,60.33592167,65.19872307,3.653107061,1,1___1,1___2,0,out
5495,8,833,6,143,4,563,3,0.767,0.013144221,120.2649454,55.37954477,-44.91255642,3.749631897,40.14050035,40.72442323,25.22574823,NA,NA,NA,NA,NA,63.01583888,65.39918599,1.866868331,0,123_1,____3,0,out
5500,3,476,5,476,5,816,3,0.767,-33.05721225,58.68240697,69.89282986,3.992566551,9.679836793,34.78905678,35.69116144,26.75728127,NA,NA,NA,NA,NA,60.30723243,62.51014074,3.518585487,0,1___0,_2__1,0,out
